team,conference,CFB_Week,VoA_Output,VoA_Ranking,VoA_Rating
Eastern Michigan,Mid-American,6,44.93090460802064,87,-4.684922032307073
South Florida,American Athletic,6,47.82711379468909,88,-4.760234103087981
UNLV,Mountain West,6,44.349948020346304,89,-4.825031586509418
Indiana,Big Ten,6,50.82486274303543,90,-5.379745985836507
Boise State,Mountain West,6,44.47655108144594,91,-5.573949515391572
Florida Atlantic,Conference USA,6,46.42450260103666,92,-5.810302846247928
Notre Dame,FBS Independents,6,45.69288099638829,93,-6.030407033914229
Northwestern,Big Ten,6,54.925100262596075,94,-6.127668311394158
Boston College,ACC,6,50.171012697202016,95,-6.2561546924553095
Kent State,Mid-American,6,42.42900927762335,96,-6.3369996500802985
North Texas,Conference USA,6,51.341763319205505,97,-6.774513291764354
Georgia Tech,ACC,6,52.213441148024536,98,-6.79150333503731
Navy,American Athletic,6,45.588762841184106,99,-6.902578856107356
Middle Tennessee,Conference USA,6,47.2616369887719,100,-7.254180274636228
Louisiana Monroe,Sun Belt,6,52.48014117193316,101,-7.460860672500546
Army,FBS Independents,6,44.56931441450762,102,-7.4624003843527
Virginia Tech,ACC,6,52.42139518082107,103,-7.6676652416218305
Arkansas State,Sun Belt,6,50.13877649505767,104,-8.156963422217956
Fresno State,Mountain West,6,49.24715300578535,105,-8.479589873276968
Miami (OH),Mid-American,6,45.62267735970451,106,-9.325295639354849
Ball State,Mid-American,6,49.614463504689226,107,-9.37924263021559
Rice,Conference USA,6,52.28249973403636,108,-9.40096796354937
Old Dominion,Sun Belt,6,54.765750278813044,109,-9.72544295861507
Louisiana Tech,Conference USA,6,55.34261689650946,110,-9.88480329192599
Buffalo,Mid-American,6,49.543262956728896,111,-10.62216868604279
Central Michigan,Mid-American,6,48.34367461343878,112,-10.66774995913043
UTEP,Conference USA,6,51.227530569504246,113,-10.71634025348028
Ohio,Mid-American,6,53.87615097140903,114,-10.733592528844033
Northern Illinois,Mid-American,6,50.038061807804674,115,-11.273816885712598
New Mexico,Mountain West,6,54.07982128261434,116,-13.296287795519442
Charlotte,Conference USA,6,57.90462541343443,117,-13.62759990934713
Wyoming,Mountain West,6,55.925648125786495,118,-13.67727701297478
San Diego State,Mountain West,6,51.354567425490835,119,-13.837934601698725
Connecticut,FBS Independents,6,54.67514269814261,120,-14.001960853274245
Utah State,Mountain West,6,59.702787543306854,121,-16.318006397724098
Western Michigan,Mid-American,6,58.49656601180417,122,-16.59950776070406
Bowling Green,Mid-American,6,57.56843863817141,123,-17.203265739488867
Nevada,Mountain West,6,57.85651583472635,124,-17.2837298701661
Colorado,Pac-12,6,60.79036205139808,125,-17.50656826815401
New Mexico State,FBS Independents,6,59.30128849793439,126,-18.321093350737094
Florida International,Conference USA,6,62.2297460217519,127,-19.112116005875617
UMass,FBS Independents,6,58.17793472519597,128,-19.545461498360595
Hawai'i,Mountain West,6,61.88117717759993,129,-21.5130100463497
Colorado State,Mountain West,6,58.42171256784793,130,-21.65785931202915
Akron,Mid-American,6,64.21567531481085,131,-22.092159008261625
